id,month,week_closed,daily_capacity,working_days_per_week,produced_to_date,new_orders_qty,original_month_total,revised_month_total,unfulfillable_qty,week_stats_json,warnings_json,created_at,segment,as_of_date,note,plan_run_id,fingerprint,categories_json,working_days_remaining,pinned,frozen_plan_grand_max,effective_from
88,2026-07,3,84626,6,1543688,0,1950983.1,2244604.8,238476.6,"[{""lag"":529137.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1842810.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11393.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75308.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21471,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,842,810 — 28.71% shortfall"",""severity"":""medium"",""threshold"":1842810.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C920/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":238476.6,""message"":""238,477 pcs cannot be produced this month — 42 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2244604.8,""message"":""Revised month total 2,244,605 vs original 1,950,983 — 15.05% drift"",""severity"":""medium"",""threshold"":1950983.1}]",2026-08-05T12:40:58.008Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
89,2026-07,3,84626,6,1543688,0,1950983.1,2244604.8,238476.6,"[{""lag"":529137.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1842810.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11393.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75308.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21471,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,842,810 — 28.71% shortfall"",""severity"":""medium"",""threshold"":1842810.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C920/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":238476.6,""message"":""238,477 pcs cannot be produced this month — 42 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2244604.8,""message"":""Revised month total 2,244,605 vs original 1,950,983 — 15.05% drift"",""severity"":""medium"",""threshold"":1950983.1}]",2026-08-05T12:41:39.135Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
90,2026-07,3,31826,6,530264,0,512569.34,752803.3,50749.3,"[{""lag"":168557.3,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":232385,""released"":400942.3,""weekLabel"":""W1"",""loadFactor"":2.1,""workingDays"":6},{""lag"":2452.69,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":38090,""released"":40542.69,""weekLabel"":""W2"",""loadFactor"":0.21,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":90028,""released"":59525.63,""weekLabel"":""W3"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":9462.71,""weekLabel"":""W4"",""loadFactor"":0.9,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":232385,""message"":""W1: produced 232,385 vs released 400,942 — 42.04% shortfall"",""severity"":""high"",""threshold"":400942.3},{""code"":""WEEK_LAG"",""value"":38090,""message"":""W2: produced 38,090 vs released 40,543 — 6.05% shortfall"",""severity"":""medium"",""threshold"":40542.69},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""120-R/IVORY"",""120-W/WHITE"",""121-K/WHITE"",""121-LSFB/BLUE"",""123-LSFB/BLUE"",""124-C/WHITE"",""125-O/IVORY"",""125-O/WHITE"",""127-O/WHITE"",""129-AS/WHITE""],""value"":50749.3,""message"":""50,749 pcs cannot be produced this month — 80 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":752803.3,""message"":""Revised month total 752,803 vs original 512,569 — 46.87% drift"",""severity"":""high"",""threshold"":512569.33}]",2026-08-05T12:41:55.935Z,PTMT,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
91,2026-07,3,84626,6,1543688,0,1950983.1,2244604.8,238476.6,"[{""lag"":529137.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1842810.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11393.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75308.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21471,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,842,810 — 28.71% shortfall"",""severity"":""medium"",""threshold"":1842810.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C920/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":238476.6,""message"":""238,477 pcs cannot be produced this month — 42 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2244604.8,""message"":""Revised month total 2,244,605 vs original 1,950,983 — 15.05% drift"",""severity"":""medium"",""threshold"":1950983.1}]",2026-08-05T12:46:16.876Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
92,2026-07,3,84626,6,1543688,0,1950983.1,2244604.8,238476.6,"[{""lag"":529137.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1842810.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11393.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75308.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21471,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,842,810 — 28.71% shortfall"",""severity"":""medium"",""threshold"":1842810.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C920/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":238476.6,""message"":""238,477 pcs cannot be produced this month — 42 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2244604.8,""message"":""Revised month total 2,244,605 vs original 1,950,983 — 15.05% drift"",""severity"":""medium"",""threshold"":1950983.1}]",2026-08-05T12:47:11.027Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
93,2026-07,3,31826,6,530264,0,512569.34,752803.3,50749.3,"[{""lag"":168557.3,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":232385,""released"":400942.3,""weekLabel"":""W1"",""loadFactor"":2.1,""workingDays"":6},{""lag"":2452.69,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":38090,""released"":40542.69,""weekLabel"":""W2"",""loadFactor"":0.21,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":90028,""released"":59525.63,""weekLabel"":""W3"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":9462.71,""weekLabel"":""W4"",""loadFactor"":0.9,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":232385,""message"":""W1: produced 232,385 vs released 400,942 — 42.04% shortfall"",""severity"":""high"",""threshold"":400942.3},{""code"":""WEEK_LAG"",""value"":38090,""message"":""W2: produced 38,090 vs released 40,543 — 6.05% shortfall"",""severity"":""medium"",""threshold"":40542.69},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""120-R/IVORY"",""120-W/WHITE"",""121-K/WHITE"",""121-LSFB/BLUE"",""123-LSFB/BLUE"",""124-C/WHITE"",""125-O/IVORY"",""125-O/WHITE"",""127-O/WHITE"",""129-AS/WHITE""],""value"":50749.3,""message"":""50,749 pcs cannot be produced this month — 80 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":752803.3,""message"":""Revised month total 752,803 vs original 512,569 — 46.87% drift"",""severity"":""high"",""threshold"":512569.33}]",2026-08-05T12:47:23.676Z,PTMT,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
94,2026-08,0,31826,6,73606,0,617710.5,624991.2,25861.61,"[{""lag"":0,""week"":1,""status"":""future"",""capacity"":190956,""produced"":0,""released"":489817.82,""weekLabel"":""W1"",""loadFactor"":0.94,""workingDays"":6},{""lag"":0,""week"":2,""status"":""future"",""capacity"":190956,""produced"":0,""released"":47194.22,""weekLabel"":""W2"",""loadFactor"":0.57,""workingDays"":6},{""lag"":0,""week"":3,""status"":""future"",""capacity"":190956,""produced"":0,""released"":65041.9,""weekLabel"":""W3"",""loadFactor"":0.73,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":15239.55,""weekLabel"":""W4"",""loadFactor"":0.52,""workingDays"":6}]","[{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""181-C/WHITE"",""701/WHITE"",""551/WHITE""],""value"":25861.61,""message"":""25,862 pcs cannot be produced this month — 3 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""187/IVORY"",""187/WHITE"",""105/IVORY"",""186/IVORY"",""LB-01/WHITE"",""LF-154/."",""701/PINK"",""704/WHITE"",""551/WHITE""],""message"":""9 items have <0.1× cover and are NOT in W1 release — risk of stockout"",""severity"":""critical""}]",2026-08-05T13:21:15.521Z,PTMT,2026-08-05,As of 05/08/26,21,,,,false,,2026-08-05
95,2026-07,3,84626,6,1543688,0,1950983.1,2244604.8,238476.6,"[{""lag"":529137.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1842810.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11393.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75308.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21471,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,842,810 — 28.71% shortfall"",""severity"":""medium"",""threshold"":1842810.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C920/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":238476.6,""message"":""238,477 pcs cannot be produced this month — 42 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2244604.8,""message"":""Revised month total 2,244,605 vs original 1,950,983 — 15.05% drift"",""severity"":""medium"",""threshold"":1950983.1}]",2026-08-05T13:22:29.625Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
96,2026-07,3,84626,6,1543688,0,1950983.1,2244604.8,238476.6,"[{""lag"":529137.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1842810.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11393.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75308.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21471,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,842,810 — 28.71% shortfall"",""severity"":""medium"",""threshold"":1842810.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C920/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":238476.6,""message"":""238,477 pcs cannot be produced this month — 42 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2244604.8,""message"":""Revised month total 2,244,605 vs original 1,950,983 — 15.05% drift"",""severity"":""medium"",""threshold"":1950983.1}]",2026-08-05T13:23:10.633Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
97,2026-07,3,31826,6,530264,0,512569.34,752803.3,50749.3,"[{""lag"":168557.3,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":232385,""released"":400942.3,""weekLabel"":""W1"",""loadFactor"":2.1,""workingDays"":6},{""lag"":2452.69,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":38090,""released"":40542.69,""weekLabel"":""W2"",""loadFactor"":0.21,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":90028,""released"":59525.63,""weekLabel"":""W3"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":9462.71,""weekLabel"":""W4"",""loadFactor"":0.9,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":232385,""message"":""W1: produced 232,385 vs released 400,942 — 42.04% shortfall"",""severity"":""high"",""threshold"":400942.3},{""code"":""WEEK_LAG"",""value"":38090,""message"":""W2: produced 38,090 vs released 40,543 — 6.05% shortfall"",""severity"":""medium"",""threshold"":40542.69},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""120-R/IVORY"",""120-W/WHITE"",""121-K/WHITE"",""121-LSFB/BLUE"",""123-LSFB/BLUE"",""124-C/WHITE"",""125-O/IVORY"",""125-O/WHITE"",""127-O/WHITE"",""129-AS/WHITE""],""value"":50749.3,""message"":""50,749 pcs cannot be produced this month — 80 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":752803.3,""message"":""Revised month total 752,803 vs original 512,569 — 46.87% drift"",""severity"":""high"",""threshold"":512569.33}]",2026-08-05T13:23:23.744Z,PTMT,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
98,2026-08,1,65732,6,205566,0,2447687,2461745.5,1203773.6,"[{""lag"":2079189.6,""week"":1,""status"":""closed"",""capacity"":394392,""produced"":179707,""released"":2258896.6,""weekLabel"":""W1"",""loadFactor"":5.73,""workingDays"":6},{""lag"":0,""week"":2,""status"":""future"",""capacity"":394392,""produced"":0,""released"":27228,""weekLabel"":""W2"",""loadFactor"":0.95,""workingDays"":6},{""lag"":0,""week"":3,""status"":""future"",""capacity"":394392,""produced"":0,""released"":146933.6,""weekLabel"":""W3"",""loadFactor"":0.89,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":394392,""produced"":0,""released"":14628.9,""weekLabel"":""W4"",""loadFactor"":0.82,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":179707,""message"":""W1: produced 179,707 vs released 2,258,897 — 92.04% shortfall"",""severity"":""high"",""threshold"":2258896.6},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-3/"",""C52/"",""PP1/"",""C53/"",""C521/"",""C62/"",""C602/"",""C502/"",""C932/""],""value"":1203773.6,""message"":""1,203,774 pcs cannot be produced this month — 168 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""PS-2/"",""C52/"",""C53/"",""C63/"",""C920/"",""C71/"",""C523/"",""C832/"",""C72/"",""C323/""],""message"":""219 items have <0.1× cover and are NOT in W2 release — risk of stockout"",""severity"":""critical""}]",2026-08-08T12:28:02.310Z,Plumbing,2026-08-08,As of 08/08/26,,44e1bbf3b8f7c4e5a16732b53cafc41dc90209bad4e3271f541c130836ae3f20,"[{""plan"":57232,""flags"":[""UNFULFILLABLE_THIS_MONTH""],""category"":""AGRI Fitting"",""feasible"":10830,""produced"":570,""capPerDay"":570,""remaining"":56662,""shortfall"":45832,""kgRemaining"":4326.51,""capacityDays"":1,""productionLag"":56662,""capacityMethod"":""mean"",""capacityPerDay"":570,""newDemandDelta"":0,""producedCapped"":570,""capacityShortfall"":45832},{""plan"":21544,""flags"":[""UNFULFILLABLE_THIS_MONTH""],""category"":""AGRI Pipe"",""feasible"":7410,""produced"":1170,""capPerDay"":390,""remaining"":20374,""shortfall"":12964,""kgRemaining"":88410.2,""capacityDays"":3,""productionLag"":20361,""capacityMethod"":""mean"",""capacityPerDay"":390,""newDemandDelta"":0,""producedCapped"":1170,""capacityShortfall"":12964},{""plan"":0,""flags"":[],""category"":""AGRI Solvent"",""feasible"":0,""produced"":0,""capPerDay"":0,""remaining"":0,""shortfall"":0,""kgRemaining"":0,""capacityDays"":0,""productionLag"":0,""capacityMethod"":""none"",""capacityPerDay"":0,""newDemandDelta"":0,""producedCapped"":0,""capacityShortfall"":0},{""plan"":964697,""flags"":[""UNFULFILLABLE_THIS_MONTH""],""category"":""CPVC Fitting"",""feasible"":397499,""produced"":62762,""capPerDay"":20921,""remaining"":901935,""shortfall"":504436,""kgRemaining"":31737.68,""capacityDays"":3,""productionLag"":896921,""capacityMethod"":""mean"",""capacityPerDay"":20921,""newDemandDelta"":0,""producedCapped"":62762,""capacityShortfall"":504436},{""plan"":170861,""flags"":[""UNFULFILLABLE_THIS_MONTH""],""category"":""CPVC Pipe"",""feasible"":116166,""produced"":21697,""capPerDay"":6114,""remaining"":149164,""shortfall"":32998,""kgRemaining"":118357.26,""capacityDays"":6,""productionLag"":147825,""capacityMethod"":""p90"",""capacityPerDay"":6114,""newDemandDelta"":0,""producedCapped"":21697,""capacityShortfall"":32998},{""plan"":21422,""flags"":[""UNFULFILLABLE_THIS_MONTH"",""NOT_STARTED"",""NO_DEMONSTRATED_CAPACITY""],""category"":""CPVC Solvent"",""feasible"":0,""produced"":0,""capPerDay"":0,""remaining"":21422,""shortfall"":21422,""kgRemaining"":0,""capacityDays"":0,""productionLag"":21422,""capacityMethod"":""none"",""capacityPerDay"":0,""newDemandDelta"":0,""producedCapped"":0,""capacityShortfall"":21422},{""plan"":276261,""flags"":[""UNFULFILLABLE_THIS_MONTH""],""category"":""SWR Fitting"",""feasible"":166668,""produced"":26316,""capPerDay"":8772,""remaining"":249945,""shortfall"":83277,""kgRemaining"":63346.3,""capacityDays"":3,""productionLag"":245230,""capacityMethod"":""mean"",""capacityPerDay"":8772,""newDemandDelta"":0,""producedCapped"":26316,""capacityShortfall"":83277},{""plan"":77236,""flags"":[],""category"":""SWR Pipe"",""feasible"":67260,""produced"":13785,""capPerDay"":3540,""remaining"":63451,""shortfall"":0,""kgRemaining"":21775.2,""capacityDays"":6,""productionLag"":63451,""capacityMethod"":""p90"",""capacityPerDay"":3540,""newDemandDelta"":0,""producedCapped"":13785,""capacityShortfall"":0},{""plan"":1581,""flags"":[""UNFULFILLABLE_THIS_MONTH"",""NOT_STARTED"",""NO_DEMONSTRATED_CAPACITY""],""category"":""SWR Solvent"",""feasible"":0,""produced"":0,""capPerDay"":0,""remaining"":1581,""shortfall"":1581,""kgRemaining"":347.62,""capacityDays"":0,""productionLag"":1581,""capacityMethod"":""none"",""capacityPerDay"":0,""newDemandDelta"":0,""producedCapped"":0,""capacityShortfall"":1581},{""plan"":789205,""flags"":[""UNFULFILLABLE_THIS_MONTH""],""category"":""UPVC Fitting"",""feasible"":415625,""produced"":65625,""capPerDay"":21875,""remaining"":723580,""shortfall"":307955,""kgRemaining"":48778.68,""capacityDays"":3,""productionLag"":722767,""capacityMethod"":""mean"",""capacityPerDay"":21875,""newDemandDelta"":0,""producedCapped"":65625,""capacityShortfall"":307955},{""plan"":81167,""flags"":[""UNFULFILLABLE_THIS_MONTH""],""category"":""UPVC Pipe"",""feasible"":67450,""produced"":13641,""capPerDay"":3550,""remaining"":67526,""shortfall"":76,""kgRemaining"":123938.46,""capacityDays"":6,""productionLag"":65362,""capacityMethod"":""p90"",""capacityPerDay"":3550,""newDemandDelta"":0,""producedCapped"":13641,""capacityShortfall"":76},{""plan"":541,""flags"":[""UNFULFILLABLE_THIS_MONTH"",""NOT_STARTED"",""NO_DEMONSTRATED_CAPACITY""],""category"":""UPVC Solvent"",""feasible"":0,""produced"":0,""capPerDay"":0,""remaining"":541,""shortfall"":541,""kgRemaining"":28.13,""capacityDays"":0,""productionLag"":541,""capacityMethod"":""none"",""capacityPerDay"":0,""newDemandDelta"":0,""producedCapped"":0,""capacityShortfall"":541}]",19,false,,2026-08-08
