id,category,item_code,colour,segment
7290,UPVC Fitting,U23N,,Plumbing
7291,UPVC Fitting,U24N,,Plumbing
7292,UPVC Fitting,U25N,,Plumbing
7293,UPVC Fitting,U26N,,Plumbing
7294,UPVC Fitting,U22NL,,Plumbing
7295,UPVC Fitting,U23NL,,Plumbing
7296,UPVC Fitting,U24NL,,Plumbing
7297,UPVC Fitting,U25NL,,Plumbing
7298,UPVC Fitting,U26NL,,Plumbing
7299,UPVC Fitting,U31,,Plumbing
7300,UPVC Fitting,U32,,Plumbing
7301,UPVC Fitting,U33,,Plumbing
7302,UPVC Fitting,U34,,Plumbing
7303,UPVC Fitting,U35,,Plumbing
7304,UPVC Fitting,U36,,Plumbing
7305,UPVC Fitting,U41,,Plumbing
7306,UPVC Fitting,U42,,Plumbing
7307,UPVC Fitting,U43,,Plumbing
7308,UPVC Fitting,U44,,Plumbing
7309,UPVC Fitting,U45,,Plumbing
7310,UPVC Fitting,U46,,Plumbing
7311,UPVC Fitting,U47,,Plumbing
7312,UPVC Fitting,U48,,Plumbing
7313,UPVC Fitting,U49,,Plumbing
7314,UPVC Fitting,U50,,Plumbing
7315,UPVC Fitting,U51,,Plumbing
7316,UPVC Fitting,U52,,Plumbing
7317,UPVC Fitting,U53,,Plumbing
7318,UPVC Fitting,U54,,Plumbing
7319,UPVC Fitting,U55,,Plumbing
7320,UPVC Fitting,U56,,Plumbing
7321,UPVC Fitting,U57,,Plumbing
7322,UPVC Fitting,U58,,Plumbing
7323,UPVC Fitting,U59,,Plumbing
7324,UPVC Fitting,U61,,Plumbing
7325,UPVC Fitting,U62,,Plumbing
7326,UPVC Fitting,U63,,Plumbing
7327,UPVC Fitting,U64,,Plumbing
7328,UPVC Fitting,U65,,Plumbing
7329,UPVC Fitting,U66,,Plumbing
7330,UPVC Fitting,U67,,Plumbing
7331,UPVC Fitting,U68,,Plumbing
7332,UPVC Fitting,U69,,Plumbing
7333,UPVC Fitting,U70,,Plumbing
7334,UPVC Fitting,U71,,Plumbing
7335,UPVC Fitting,U72,,Plumbing
7336,UPVC Fitting,U73,,Plumbing
7337,UPVC Fitting,U74,,Plumbing
7338,UPVC Fitting,U75,,Plumbing
7339,UPVC Fitting,U76,,Plumbing
7340,UPVC Fitting,U81,,Plumbing
7341,UPVC Fitting,U82,,Plumbing
7342,UPVC Fitting,U83,,Plumbing
7343,UPVC Fitting,U84,,Plumbing
7344,UPVC Fitting,U85,,Plumbing
7345,UPVC Fitting,U86,,Plumbing
7346,UPVC Fitting,U89,,Plumbing
7347,UPVC Fitting,U90,,Plumbing
7348,UPVC Fitting,U91,,Plumbing
7349,UPVC Fitting,U92,,Plumbing
7350,UPVC Fitting,U93,,Plumbing
7351,UPVC Fitting,U94,,Plumbing
7352,UPVC Fitting,U95,,Plumbing
7353,UPVC Fitting,U96,,Plumbing
7354,UPVC Fitting,U97,,Plumbing
7355,UPVC Fitting,U98,,Plumbing
7356,UPVC Fitting,U99,,Plumbing
7357,UPVC Fitting,U101,,Plumbing
7358,UPVC Fitting,U102,,Plumbing
7359,UPVC Fitting,U103,,Plumbing
7360,UPVC Fitting,U104,,Plumbing
7361,UPVC Fitting,U105,,Plumbing
7362,UPVC Fitting,U106,,Plumbing
7363,UPVC Fitting,U107,,Plumbing
7364,UPVC Fitting,U108,,Plumbing
7365,UPVC Fitting,U109,,Plumbing
7366,UPVC Fitting,U221,,Plumbing
7367,UPVC Fitting,U231,,Plumbing
7368,UPVC Fitting,U232,,Plumbing
7369,UPVC Fitting,U241,,Plumbing
7370,UPVC Fitting,U242,,Plumbing
7371,UPVC Fitting,U251,,Plumbing
7372,UPVC Fitting,U253,,Plumbing
7373,UPVC Fitting,U261,,Plumbing
7374,UPVC Fitting,U265,,Plumbing
7375,UPVC Fitting,U272,,Plumbing
7376,UPVC Fitting,U273,,Plumbing
7377,UPVC Fitting,U274,,Plumbing
7378,UPVC Fitting,U275,,Plumbing
7379,UPVC Fitting,U276,,Plumbing
7380,UPVC Fitting,U273N,,Plumbing
7381,UPVC Fitting,U274N,,Plumbing
7382,UPVC Fitting,U275N,,Plumbing
7383,UPVC Fitting,U276N,,Plumbing
7384,UPVC Fitting,U310,,Plumbing
7385,UPVC Fitting,U320,,Plumbing
7386,UPVC Fitting,U330,,Plumbing
7387,UPVC Fitting,U321,,Plumbing
7388,UPVC Fitting,U322,,Plumbing
7389,UPVC Fitting,U323,,Plumbing
7390,UPVC Fitting,U324,,Plumbing
7391,UPVC Fitting,U502,,Plumbing
7392,UPVC Fitting,U503,,Plumbing
7393,UPVC Fitting,U521,,Plumbing
7394,UPVC Fitting,U523,,Plumbing
7395,UPVC Fitting,U524,,Plumbing
7396,UPVC Fitting,U526,,Plumbing
7397,UPVC Fitting,U527,,Plumbing
7398,UPVC Fitting,U531,,Plumbing
7399,UPVC Fitting,U532,,Plumbing
7400,UPVC Fitting,U601,,Plumbing
7401,UPVC Fitting,U602,,Plumbing
7402,UPVC Fitting,U603,,Plumbing
7403,UPVC Fitting,U604,,Plumbing
7404,UPVC Fitting,U605,,Plumbing
7405,UPVC Fitting,U606,,Plumbing
7406,UPVC Fitting,U607,,Plumbing
7407,UPVC Fitting,U608,,Plumbing
7408,UPVC Fitting,U609,,Plumbing
7409,UPVC Fitting,U731,,Plumbing
7410,UPVC Fitting,U821,,Plumbing
7411,UPVC Fitting,U831,,Plumbing
7412,UPVC Fitting,U832,,Plumbing
7413,UPVC Fitting,U841,,Plumbing
7414,UPVC Fitting,U842,,Plumbing
7415,UPVC Fitting,U843,,Plumbing
7416,UPVC Fitting,U851,,Plumbing
7417,UPVC Fitting,U853,,Plumbing
7418,UPVC Fitting,U861,,Plumbing
7419,UPVC Fitting,U862,,Plumbing
7420,UPVC Fitting,U863,,Plumbing
7421,UPVC Fitting,U864,,Plumbing
7422,UPVC Fitting,U865,,Plumbing
7423,UPVC Fitting,U875,,Plumbing
7424,UPVC Fitting,U876,,Plumbing
7425,UPVC Fitting,U886,,Plumbing
7426,UPVC Fitting,U896,,Plumbing
7427,UPVC Fitting,U897,,Plumbing
7428,UPVC Fitting,U920,,Plumbing
7429,UPVC Fitting,U921,,Plumbing
7430,UPVC Fitting,U930,,Plumbing
7431,UPVC Fitting,U931,,Plumbing
7432,UPVC Fitting,U932,,Plumbing
7433,UPVC Fitting,U941,,Plumbing
7434,UPVC Fitting,U942,,Plumbing
7435,UPVC Fitting,U943,,Plumbing
7436,UPVC Fitting,U952,,Plumbing
7437,UPVC Fitting,U953,,Plumbing
7438,UPVC Fitting,UH72,,Plumbing
7439,UPVC Fitting,UH74-S,,Plumbing
7440,UPVC Fitting,UH-78,,Plumbing
7441,UPVC Fitting,UH78-S,,Plumbing
7442,UPVC Fitting,UH-79,,Plumbing
7443,UPVC Fitting,UH-80,,Plumbing
7444,UPVC Fitting,UH80-S,,Plumbing
7445,UPVC Fitting,UH82-S,,Plumbing
7446,UPVC Fitting,UH84,,Plumbing
7447,UPVC Fitting,UH84-S,,Plumbing
7448,UPVC Fitting,UH86-S,,Plumbing
7449,UPVC Fitting,UH88,,Plumbing
7450,UPVC Fitting,UH89,,Plumbing
7451,UPVC Fitting,UH89-S,,Plumbing
7452,UPVC Fitting,UH90,,Plumbing
7453,UPVC Fitting,UC22,,Plumbing
7454,UPVC Fitting,U49N,,Plumbing
7455,UPVC Fitting,U852,,Plumbing
7456,UPVC Fitting,U854,,Plumbing
7457,UPVC Fitting,U59N,,Plumbing
7458,UPVC Fitting,U14,,Plumbing
7459,UPVC Fitting,U252,,Plumbing
7460,UPVC Fitting,U262,,Plumbing
7461,UPVC Fitting,U954,,Plumbing
7462,UPVC Fitting,U504,,Plumbing
7463,UPVC Fitting,U39,,Plumbing
7464,UPVC Fitting,U279N,,Plumbing
7465,UPVC Fitting,U263,,Plumbing
7466,UPVC Fitting,UF12,,Plumbing
7467,UPVC Fitting,UF13,,Plumbing
7468,UPVC Fitting,UF14,,Plumbing
7469,UPVC Fitting,U278N,,Plumbing
7470,UPVC Fitting,U533,,Plumbing
7471,UPVC Fitting,U534,,Plumbing
7472,UPVC Fitting,U277N,,Plumbing
7473,UPVC Fitting,U38,,Plumbing
7474,UPVC Fitting,U243,,Plumbing
7475,UPVC Fitting,U964,,Plumbing
7476,UPVC Fitting,U37,,Plumbing
7477,UPVC Fitting,U69N,,Plumbing
7478,UPVC Fitting,U254,,Plumbing
7479,UPVC Fitting,U272N,,Plumbing
7480,UPVC Fitting,U535,,Plumbing
7481,UPVC Fitting,U536,,Plumbing
7482,UPVC Fitting,U537,,Plumbing
7483,UPVC Fitting,U538,,Plumbing
7484,UPVC Fitting,U539,,Plumbing
7485,UPVC Fitting,U505,,Plumbing
7486,UPVC Fitting,U506,,Plumbing
7487,UPVC Fitting,U15,,Plumbing
7488,UPVC Fitting,U340,,Plumbing
7489,UPVC Fitting,U887,,Plumbing
7490,UPVC Fitting,U898,,Plumbing
7491,UPVC Fitting,U27 L,,Plumbing
7492,UPVC Fitting,U28L,,Plumbing
7493,UPVC Fitting,U264,,Plumbing
7494,UPVC Fitting,U963,,Plumbing
7495,UPVC Solvent,S13,,Plumbing
7496,SWR Pipe,PW11,,Plumbing
7497,SWR Pipe,PW12,,Plumbing
7498,SWR Pipe,PW13,,Plumbing
7499,SWR Pipe,PW14,,Plumbing
7500,SWR Pipe,PW15,,Plumbing
7501,SWR Pipe,PW16,,Plumbing
7502,SWR Pipe,PW17,,Plumbing
7503,SWR Pipe,PW18,,Plumbing
7504,SWR Pipe,PW19,,Plumbing
7505,SWR Pipe,PW21,,Plumbing
7506,SWR Pipe,PW23,,Plumbing
7507,SWR Pipe,PW31,,Plumbing
7508,SWR Pipe,PW32,,Plumbing
7509,SWR Pipe,PW51,,Plumbing
7510,SWR Pipe,PW61,,Plumbing
7511,SWR Pipe,PW63,,Plumbing
7512,SWR Pipe,PW71,,Plumbing
7513,SWR Pipe,PW72,,Plumbing
7514,SWR Pipe,PW75,,Plumbing
7515,SWR Pipe,PW76,,Plumbing
7516,SWR Pipe,PW77,,Plumbing
7517,SWR Pipe,PW78,,Plumbing
7518,SWR Pipe,PW79,,Plumbing
7519,SWR Pipe,PW81,,Plumbing
7520,SWR Pipe,PW91,,Plumbing
7521,SWR Pipe,PW93,,Plumbing
7522,SWR Pipe,PW94,,Plumbing
7523,SWR Pipe,PW95,,Plumbing
7524,SWR Pipe,PW97,,Plumbing
7525,SWR Pipe,PW98,,Plumbing
7526,SWR Pipe,PW11S,,Plumbing
7527,SWR Pipe,PW13S,,Plumbing
7528,SWR Pipe,PW21S,,Plumbing
7529,SWR Pipe,PW22S,,Plumbing
7530,SWR Pipe,PW23S,,Plumbing
7531,SWR Pipe,PW31S,,Plumbing
7532,SWR Pipe,PW33S,,Plumbing
7533,SWR Pipe,PW51S,,Plumbing
7534,SWR Pipe,PW52S,,Plumbing
7535,SWR Pipe,PW53S,,Plumbing
7536,SWR Pipe,PW61S,,Plumbing
7537,SWR Pipe,PW63S,,Plumbing
7538,SWR Pipe,PW71S,,Plumbing
7539,SWR Pipe,PW73S,,Plumbing
7540,SWR Pipe,PW81S,,Plumbing
7541,SWR Pipe,PW83S,,Plumbing
7542,SWR Pipe,PW91S,,Plumbing
7543,SWR Pipe,PW93S,,Plumbing
7544,SWR Fitting,5110S,,Plumbing
7545,SWR Fitting,5111S,,Plumbing
7546,SWR Fitting,5121S,,Plumbing
7547,SWR Fitting,5133S,,Plumbing
7548,SWR Fitting,5141S,,Plumbing
7549,SWR Fitting,5911S,,Plumbing
7550,SWR Fitting,5112S,,Plumbing
7551,SWR Fitting,5122S,,Plumbing
7552,SWR Fitting,5134S,,Plumbing
7553,SWR Fitting,5142S,,Plumbing
7554,SWR Fitting,5610S,,Plumbing
7555,SWR Fitting,5611S,,Plumbing
7556,SWR Fitting,5612S,,Plumbing
7557,SWR Fitting,5621S,,Plumbing
7558,SWR Fitting,5622S,,Plumbing
7559,SWR Fitting,5633S,,Plumbing
7560,SWR Fitting,5641S,,Plumbing
7561,SWR Fitting,5642S,,Plumbing
7562,SWR Fitting,5710S,,Plumbing
7563,SWR Fitting,5711S,,Plumbing
7564,SWR Fitting,5712S,,Plumbing
7565,SWR Fitting,5721S,,Plumbing
7566,SWR Fitting,5722S,,Plumbing
7567,SWR Fitting,5733S,,Plumbing
7568,SWR Fitting,5734S,,Plumbing
7569,SWR Fitting,5741S,,Plumbing
7570,SWR Fitting,5742S,,Plumbing
7571,SWR Fitting,5910S,,Plumbing
7572,SWR Fitting,5912S,,Plumbing
7573,SWR Fitting,5921S,,Plumbing
7574,SWR Fitting,5922S,,Plumbing
7575,SWR Fitting,5933S,,Plumbing
7576,SWR Fitting,5934S,,Plumbing
7577,SWR Fitting,5941S,,Plumbing
7578,SWR Fitting,5942S,,Plumbing
7579,SWR Fitting,5104,,Plumbing
7580,SWR Fitting,5110,,Plumbing
7581,SWR Fitting,5111,,Plumbing
7582,SWR Fitting,5112,,Plumbing
7583,SWR Fitting,5114,,Plumbing
7584,SWR Fitting,5115,,Plumbing
7585,SWR Fitting,5121,,Plumbing
7586,SWR Fitting,5122,,Plumbing
7587,SWR Fitting,5131,,Plumbing
7588,SWR Fitting,5132,,Plumbing
7589,SWR Fitting,5133,,Plumbing
7590,SWR Fitting,5134,,Plumbing
7591,SWR Fitting,5141,,Plumbing
7592,SWR Fitting,5142,,Plumbing
7593,SWR Fitting,5143,,Plumbing
7594,SWR Fitting,5144,,Plumbing
7595,SWR Fitting,5145,,Plumbing
7596,SWR Fitting,5151,,Plumbing
7597,SWR Fitting,5152,,Plumbing
7598,SWR Fitting,5155,,Plumbing
7599,SWR Fitting,5156,,Plumbing
7600,SWR Fitting,5157,,Plumbing
7601,SWR Fitting,5158,,Plumbing
7602,SWR Fitting,5161,,Plumbing
7603,SWR Fitting,5162,,Plumbing
7604,SWR Fitting,5163,,Plumbing
7605,SWR Fitting,5163-W,,Plumbing
7606,SWR Fitting,5164,,Plumbing
7607,SWR Fitting,5171,,Plumbing
7608,SWR Fitting,5172,,Plumbing
7609,SWR Fitting,5710,,Plumbing
7610,SWR Fitting,5711,,Plumbing
7611,SWR Fitting,5712,,Plumbing
7612,SWR Fitting,5714,,Plumbing
7613,SWR Fitting,5715,,Plumbing
7614,SWR Fitting,5721,,Plumbing
7615,SWR Fitting,5722,,Plumbing
7616,SWR Fitting,5731,,Plumbing
7617,SWR Fitting,5732,,Plumbing
7618,SWR Fitting,5733,,Plumbing
7619,SWR Fitting,5734,,Plumbing
7620,SWR Fitting,5741,,Plumbing
7621,SWR Fitting,5742,,Plumbing
7622,SWR Fitting,5743,,Plumbing
7623,SWR Fitting,5744,,Plumbing
7624,SWR Fitting,5745,,Plumbing
7625,SWR Fitting,5746,,Plumbing
7626,SWR Fitting,5751,,Plumbing
7627,SWR Fitting,5752,,Plumbing
7628,SWR Fitting,5758,,Plumbing
7629,SWR Fitting,5761,,Plumbing
7630,SWR Fitting,5762,,Plumbing
7631,SWR Fitting,5763,,Plumbing
7632,SWR Fitting,5763-W,,Plumbing
7633,SWR Fitting,5764,,Plumbing
7634,SWR Fitting,5765,,Plumbing
7635,SWR Fitting,5771,,Plumbing
7636,SWR Fitting,5772,,Plumbing
7637,SWR Fitting,5773,,Plumbing
7638,SWR Fitting,5791,,Plumbing
7639,SWR Fitting,5771-W,,Plumbing
7640,SWR Fitting,5611,,Plumbing
7641,SWR Fitting,5633,,Plumbing
7642,SWR Fitting,5651,,Plumbing
7643,SWR Fitting,5621,,Plumbing
7644,SWR Fitting,5657,,Plumbing
7645,SWR Fitting,5622,,Plumbing
7646,SWR Fitting,5661,,Plumbing
7647,SWR Fitting,5662,,Plumbing
7648,SWR Fitting,5610,,Plumbing
7649,SWR Fitting,5921,,Plumbing
7650,SWR Fitting,5911,,Plumbing
7651,SWR Fitting,5933,,Plumbing
7652,SWR Fitting,5910,,Plumbing
7653,SWR Fitting,5957,,Plumbing
7654,SWR Fitting,5941,,Plumbing
7655,SWR Fitting,5922,,Plumbing
7656,SWR Fitting,5912,,Plumbing
7657,SWR Fitting,5934,,Plumbing
7658,SWR Fitting,5964,,Plumbing
7659,SWR Fitting,5961,,Plumbing
7660,SWR Fitting,5942,,Plumbing
7661,SWR Fitting,5664,,Plumbing
7662,SWR Fitting,5612,,Plumbing
7663,SWR Fitting,5962,,Plumbing
7664,SWR Fitting,5951,,Plumbing
7665,SWR Fitting,5634,,Plumbing
7666,SWR Fitting,4761,,Plumbing
7667,SWR Fitting,5963-W,,Plumbing
7668,SWR Fitting,5963,,Plumbing
7669,SWR Fitting,5652,,Plumbing
7670,AGRI Pipe,A-44C,,Plumbing
7671,AGRI Pipe,A-45C,,Plumbing
7672,AGRI Pipe,A-46C,,Plumbing
7673,AGRI Pipe,A-47C,,Plumbing
7674,AGRI Pipe,A-44A,,Plumbing
7675,AGRI Pipe,A-45A,,Plumbing
7676,AGRI Pipe,A-52C,,Plumbing
7677,AGRI Pipe,A-49C,,Plumbing
7678,AGRI Pipe,A-51C,,Plumbing
7679,AGRI Pipe,A-12C,,Plumbing
7680,AGRI Pipe,A-26C,,Plumbing
7681,AGRI Pipe,A-27C,,Plumbing
7682,AGRI Pipe,A-28C,,Plumbing
7683,AGRI Pipe,A-29C,,Plumbing
7684,AGRI Pipe,A-32C,,Plumbing
7685,AGRI Pipe,A-48C,,Plumbing
7686,AGRI Pipe,A-50C,,Plumbing
7687,AGRI Pipe,A-31C,,Plumbing
7688,AGRI Pipe,A-46A,,Plumbing
7689,AGRI Pipe,A-34C,,Plumbing
7690,AGRI Pipe,A-8C,,Plumbing
7691,AGRI Pipe,A-9C,,Plumbing
7692,AGRI Pipe,A-54C,,Plumbing
7693,AGRI Pipe,A-88C,,Plumbing
7694,AGRI Pipe,A-89C,,Plumbing
7695,AGRI Pipe,A-82A,,Plumbing
7696,AGRI Pipe,A-83A,,Plumbing
7697,AGRI Pipe,A-14C,,Plumbing
7698,AGRI Pipe,A-47A,,Plumbing
7699,AGRI Pipe,A-49A,,Plumbing
7700,AGRI Pipe,A-9A,,Plumbing
7701,AGRI Pipe,A-48A,,Plumbing
7702,AGRI Pipe,A-81A,,Plumbing
7703,AGRI Fitting,A-242,,Plumbing
7704,AGRI Fitting,A-246,,Plumbing
7705,AGRI Fitting,A-247,,Plumbing
7706,AGRI Fitting,A-248,,Plumbing
7707,AGRI Fitting,A-249,,Plumbing
7708,AGRI Fitting,A-264,,Plumbing
7709,AGRI Fitting,A-265,,Plumbing
7710,AGRI Fitting,A-266,,Plumbing
7711,AGRI Fitting,A-267,,Plumbing
7712,AGRI Fitting,A-268,,Plumbing
7713,AGRI Fitting,A-269,,Plumbing
7714,AGRI Fitting,A-270,,Plumbing
7715,AGRI Fitting,A-271,,Plumbing
7716,AGRI Fitting,A-272,,Plumbing
7717,AGRI Fitting,A-342,,Plumbing
7718,AGRI Fitting,A-346,,Plumbing
7719,AGRI Fitting,A-347,,Plumbing
7720,AGRI Fitting,A-348,,Plumbing
7721,AGRI Fitting,A-349,,Plumbing
7722,AGRI Fitting,A-364,,Plumbing
7723,AGRI Fitting,A-365,,Plumbing
7724,AGRI Fitting,A-366,,Plumbing
7725,AGRI Fitting,A-367,,Plumbing
7726,AGRI Fitting,A-368,,Plumbing
7727,AGRI Fitting,A-369,,Plumbing
7728,AGRI Fitting,A-370,,Plumbing
7729,AGRI Fitting,A-371,,Plumbing
7730,AGRI Fitting,A-372,,Plumbing
7731,AGRI Fitting,A-442,,Plumbing
7732,AGRI Fitting,A-446,,Plumbing
7733,AGRI Fitting,A-447,,Plumbing
7734,AGRI Fitting,A-448,,Plumbing
7735,AGRI Fitting,A-449,,Plumbing
7736,AGRI Fitting,A-464,,Plumbing
7737,AGRI Fitting,A-465,,Plumbing
7738,AGRI Fitting,A-466,,Plumbing
7739,AGRI Fitting,A-467,,Plumbing
7740,AGRI Fitting,A-468,,Plumbing
7741,AGRI Fitting,A-469,,Plumbing
7742,AGRI Fitting,A-470,,Plumbing
7743,AGRI Fitting,A-471,,Plumbing
7744,AGRI Fitting,A-472,,Plumbing
7745,AGRI Fitting,A-542,,Plumbing
7746,AGRI Fitting,A-546,,Plumbing
7747,AGRI Fitting,A-547,,Plumbing
7748,AGRI Fitting,A-548,,Plumbing
7749,AGRI Fitting,A-549,,Plumbing
7750,AGRI Fitting,A-564,,Plumbing
7751,AGRI Fitting,A-565,,Plumbing
7752,AGRI Fitting,A-566,,Plumbing
7753,AGRI Fitting,A-567,,Plumbing
7754,AGRI Fitting,A-568,,Plumbing
7755,AGRI Fitting,A-569,,Plumbing
7756,AGRI Fitting,A-570,,Plumbing
7757,AGRI Fitting,A-571,,Plumbing
7758,AGRI Fitting,A-572,,Plumbing
7759,AGRI Fitting,A-661,,Plumbing
7760,AGRI Fitting,A-662,,Plumbing
7761,AGRI Fitting,A-663,,Plumbing
7762,AGRI Fitting,A-664,,Plumbing
7763,AGRI Fitting,A-665,,Plumbing
7764,AGRI Fitting,A-666,,Plumbing
7765,AGRI Fitting,A-667,,Plumbing
7766,AGRI Fitting,A-669,,Plumbing
7767,AGRI Fitting,A-670,,Plumbing
7768,AGRI Fitting,A-671,,Plumbing
7769,AGRI Fitting,A-672,,Plumbing
7770,AGRI Fitting,A-761,,Plumbing
7771,AGRI Fitting,A-762,,Plumbing
7772,AGRI Fitting,A-763,,Plumbing
7773,AGRI Fitting,A-764,,Plumbing
7774,AGRI Fitting,A-765,,Plumbing
7775,AGRI Fitting,A-766,,Plumbing
7776,AGRI Fitting,A-767,,Plumbing
7777,AGRI Fitting,A-768,,Plumbing
7778,AGRI Fitting,A-769,,Plumbing
7779,AGRI Fitting,A-770,,Plumbing
7780,AGRI Fitting,A-243,,Plumbing
7781,AGRI Fitting,A-343,,Plumbing
7782,AGRI Fitting,A-443,,Plumbing
7783,AGRI Fitting,A-543,,Plumbing
7784,AGRI Solvent,S45,,Plumbing
7785,AGRI Solvent,S46,,Plumbing
7786,AGRI Solvent,S47,,Plumbing
7787,AGRI Pipe,A-26A,,Plumbing
7788,AGRI Pipe,A-82B,,Plumbing
7789,AGRI Pipe,A-44B,,Plumbing
7790,AGRI Pipe,A-46B,,Plumbing
7791,AGRI Pipe,A-47B,,Plumbing
7792,AGRI Pipe,A-29B,,Plumbing
7793,AGRI Pipe,A-9B,,Plumbing
7794,AGRI Fitting,A-27B,,Plumbing
7795,AGRI Pipe,A-29A,,Plumbing
7796,SWR Pipe,PW91C,,Plumbing
7797,SWR Pipe,PW11C,,Plumbing
7798,AGRI Pipe,A-27A,,Plumbing
7799,CPVC Fitting,C277N,,Plumbing
7800,CPVC Fitting,C38,,Plumbing
7801,AGRI Pipe,A-34A,,Plumbing
7802,CPVC Fitting,C37,,Plumbing
7803,CPVC Fitting,C49N,,Plumbing
7804,AGRI Pipe,A-83C,,Plumbing
7805,AGRI Pipe,A-82C,,Plumbing
7806,CPVC Fitting,C278N,,Plumbing
7807,AGRI Pipe,A-81C,,Plumbing
7808,AGRI Fitting,A-504,,Plumbing
7809,AGRI Fitting,A-503,,Plumbing
7810,AGRI Fitting,A-505,,Plumbing
7811,AGRI Fitting,A-228,,Plumbing
7812,AGRI Fitting,A-428,,Plumbing
7813,AGRI Fitting,A-328,,Plumbing
7814,AGRI Fitting,A-229,,Plumbing
7815,AGRI Fitting,A-327,,Plumbing
7816,AGRI Fitting,A-227,,Plumbing
7817,AGRI Fitting,A-427,,Plumbing
7818,AGRI Fitting,A-702,,Plumbing
7819,AGRI Fitting,A-704,,Plumbing
7820,AGRI Fitting,A-703,,Plumbing
7821,AGRI Fitting,A-329,,Plumbing
7822,CPVC Fitting,CH88,,Plumbing
7823,CPVC Fitting,CH86,,Plumbing
7824,AGRI Fitting,A-429,,Plumbing
7825,CPVC Fitting,CH84,,Plumbing
7826,CPVC Fitting,CH82,,Plumbing
7827,AGRI Fitting,AS-329,,Plumbing
7828,AGRI Fitting,AS-429,,Plumbing
7829,AGRI Fitting,AS-328,,Plumbing
7830,AGRI Fitting,AS-428,,Plumbing
7831,AGRI Fitting,AS-229,,Plumbing
7832,AGRI Fitting,AS-327,,Plumbing
7833,SWR Fitting,5792,,Plumbing
7834,SWR Pipe,PW80,,Plumbing
7835,SWR Pipe,PW20,,Plumbing
7836,AGRI Fitting,AS-227,,Plumbing
7837,CPVC Fitting,C324,,Plumbing
7838,AGRI Fitting,AS-427,,Plumbing
7839,AGRI Fitting,AS-228,,Plumbing
7840,AGRI Fitting,A-54A,,Plumbing
7841,CPVC Fitting,CH89,,Plumbing
7842,CPVC Fitting,CH82F,,Plumbing
7843,AGRI Fitting,A-50A,,Plumbing
7844,UPVC Fitting,PU-4TB,,Plumbing
7845,AGRI Fitting,AS-449,,Plumbing
7846,AGRI Fitting,AS-446,,Plumbing
7847,AGRI Fitting,AS-448,,Plumbing
7848,AGRI Fitting,AS-346,,Plumbing
7849,AGRI Fitting,AS-349,,Plumbing
7850,AGRI Fitting,AS-347,,Plumbing
7851,UPVC Fitting,PU-5TB,,Plumbing
7852,CPVC Fitting,CH88F,,Plumbing
7853,CPVC Fitting,CH90F,,Plumbing
7854,AGRI Fitting,AS-249,,Plumbing
7855,AGRI Fitting,AS-348,,Plumbing
7856,AGRI Fitting,AS-248,,Plumbing
7857,SWR Fitting,5793,,Plumbing
7858,AGRI Pipe,PN28C,,Plumbing
7859,AGRI Pipe,PN48C,,Plumbing
7860,AGRI Pipe,PN29C,,Plumbing
7861,AGRI Pipe,PN49C,,Plumbing
7862,AGRI Pipe,PN32C,,Plumbing
7863,CPVC Fitting,CH86F,,Plumbing
7864,AGRI Fitting,AS-442,,Plumbing
7865,AGRI Fitting,AS-246,,Plumbing
7866,AGRI Fitting,AS-549,,Plumbing
7867,AGRI Fitting,AS-242,,Plumbing
7868,AGRI Fitting,PN52C,,Plumbing
7869,AGRI Fitting,AS-443,,Plumbing
7870,SWR Fitting,5706,,Plumbing
7871,SWR Fitting,5106,,Plumbing
7872,SWR Fitting,5606,,Plumbing
7873,AGRI Fitting,AS-342,,Plumbing
7874,UPVC Fitting,U29 L,,Plumbing
7875,SWR Fitting,4763,,Plumbing
7876,AGRI Fitting,A-213,,Plumbing
7877,AGRI Fitting,A-214,,Plumbing
7878,AGRI Fitting,A-411,,Plumbing
7879,AGRI Fitting,A-413,,Plumbing
7880,AGRI Fitting,A-313,,Plumbing
7881,AGRI Fitting,A-513,,Plumbing
7882,AGRI Fitting,A-711,,Plumbing
7883,AGRI Fitting,A-712,,Plumbing
7884,AGRI Fitting,A-713,,Plumbing
7885,AGRI Fitting,A-714,,Plumbing
7886,AGRI Fitting,A-715,,Plumbing
7887,AGRI Fitting,A-717,,Plumbing
7888,AGRI Fitting,A-719,,Plumbing
7889,AGRI Fitting,A-721,,Plumbing
7890,SWR Fitting,4763W,,Plumbing
7891,AGRI Fitting,A-419,,Plumbing
7892,AGRI Fitting,A-509,,Plumbing
7893,AGRI Fitting,A-510,,Plumbing
7894,AGRI Fitting,A-311,,Plumbing
7895,AGRI Fitting,A-211,,Plumbing
7896,AGRI Fitting,A-412,,Plumbing
7897,AGRI Fitting,A-312,,Plumbing
7898,AGRI Fitting,A-511,,Plumbing
7899,AGRI Fitting,A-512,,Plumbing
7900,AGRI Fitting,A-720,,Plumbing
7901,AGRI Fitting,A-718,,Plumbing
7902,AGRI Fitting,A-212,,Plumbing
7903,AGRI Pipe,A-30A,,Plumbing
7904,AGRI Fitting,A-514,,Plumbing
7905,CPVC Fitting,C134,,Plumbing
7906,UPVC Fitting,UH88-L,,Plumbing
7907,AGRI Fitting,A-417,,Plumbing
7908,AGRI Fitting,AS-247,,Plumbing
7909,UPVC Pipe,PU13T,,Plumbing
7910,CPVC Fitting,C135,,Plumbing
